Year,Regionname,Rooms,Distance,Propertycount,SellerG,Price
2018,Northern Metropolitan,4,11.2,2606.0,Stockdale,787000.0
2018,Northern Metropolitan,3,11.2,2606.0,Eview,1060000.0
2018,Western Metropolitan,3,18.0,5556.0,Prof.,540000.0
2018,Western Metropolitan,5,18.0,5556.0,Prof.,740000.0
2018,Western Metropolitan,3,18.4,13830.0,Commercial,620000.0
2018,Western Metropolitan,4,18.4,13830.0,Triwest,570000.0
2018,Western Metropolitan,3,18.4,13830.0,Ray,691000.0
2018,Western Metropolitan,3,18.4,13830.0,Barry,538000.0
2018,Western Metropolitan,5,18.4,13830.0,Ray,645000.0
2018,Western Metropolitan,3,18.4,13830.0,Barry,
2018,Western Metropolitan,3,18.4,13830.0,Greg,630000.0
2018,Western Metropolitan,3,18.4,13830.0,PSP,531000.0
2018,Western Metropolitan,4,18.4,13830.0,hockingstuart,600500.0
2018,Northern Metropolitan,4,14.0,851.0,Stockdale,600000.0
2018,Western Metropolitan,4,14.0,1202.0,Brad,800000.0
2018,Western Metropolitan,6,14.5,2339.0,Brad,889000.0
2018,Western Metropolitan,3,11.7,5629.0,Nelson,1011000.0
2018,Western Metropolitan,5,11.7,5629.0,Barry,
2018,Western Metropolitan,2,11.7,5629.0,Moonee,550000.0
2018,Western Metropolitan,4,11.7,5629.0,Nelson,1070000.0
2018,Western Metropolitan,3,11.7,5629.0,Nelson,780000.0
2018,Northern Metropolitan,3,3.4,5263.0,Nelson,1390000.0
2018,Northern Metropolitan,2,3.4,5263.0,hockingstuart,502000.0
2018,Northern Metropolitan,3,12.1,1414.0,Barry,725000.0
2018,Northern Metropolitan,3,12.1,1414.0,Ray,
2018,Western Metropolitan,1,6.4,1808.0,Biggin,312000.0
2018,Western Metropolitan,2,6.4,1808.0,McGrath,930000.0
2018,Northern Victoria,4,31.7,3553.0,FN,565000.0
2018,Northern Metropolitan,3,16.3,8279.0,Love,
2018,Western Metropolitan,3,15.5,2004.0,Greg,540000.0
2018,Western Metropolitan,3,15.5,2004.0,Greg,450000.0
2018,Northern Metropolitan,2,12.7,4168.0,Flannagan,615500.0
2018,Northern Metropolitan,4,12.7,4168.0,Jellis,856000.0
2018,Northern Metropolitan,3,12.7,4168.0,Jellis,730000.0
2018,Northern Metropolitan,3,12.7,4168.0,Nelson,
2018,Northern Metropolitan,3,12.7,4168.0,Miles,800000.0
2018,Northern Metropolitan,5,12.7,4168.0,Darren,1100000.0
2018,Northern Metropolitan,2,12.7,4168.0,Miles,677000.0
2018,Western Metropolitan,2,6.4,3873.0,Sweeney,622000.0
2018,Western Metropolitan,3,6.4,3873.0,Biggin,818888.0
2018,Western Metropolitan,4,4.3,4918.0,Nelson,1275000.0
2018,Northern Metropolitan,3,17.4,4704.0,YPA,490000.0
2018,Northern Metropolitan,3,17.4,4704.0,YPA,
2018,Northern Metropolitan,3,17.4,4704.0,HAR,
2018,Northern Metropolitan,3,0.0,17496.0,MICM,888000.0
2018,Northern Metropolitan,2,0.0,17496.0,hockingstuart,640000.0
2018,Northern Metropolitan,3,0.0,17496.0,Kay,
2018,Northern Metropolitan,1,0.0,17496.0,Biggin,
2018,Northern Victoria,3,31.7,6065.0,FN,
2018,Northern Metropolitan,3,25.9,5812.0,Stockdale,606000.0
2018,Northern Metropolitan,3,25.9,5812.0,HAR,540000.0
2018,Northern Metropolitan,3,25.9,5812.0,Stockdale,641000.0
2018,Northern Metropolitan,5,20.6,1158.0,Ray,
2018,Northern Metropolitan,3,17.9,10529.0,HAR,530500.0
2018,Northern Metropolitan,4,17.9,10529.0,Ray,775000.0
2018,Northern Metropolitan,3,17.9,10529.0,HAR,722000.0
2018,Northern Metropolitan,2,17.9,10529.0,HAR,535500.0
2018,Northern Metropolitan,3,17.9,10529.0,Ray,615000.0
2018,Northern Metropolitan,3,17.9,10529.0,Barry,
2018,Northern Metropolitan,4,17.9,10529.0,Ray,800000.0
2018,Northern Metropolitan,2,17.9,10529.0,Ray,458000.0
2018,Western Metropolitan,3,6.2,6232.0,Nelson,1210000.0
2018,Western Metropolitan,2,6.2,6232.0,Barry,
2018,Western Metropolitan,4,6.2,6232.0,Jellis,2025000.0
2018,Western Metropolitan,3,6.2,6232.0,Hodges,970000.0
2018,Western Metropolitan,3,6.2,6232.0,Nelson,1250000.0
2018,Western Metropolitan,2,6.2,5498.0,Jas,1110000.0
2018,Western Metropolitan,4,6.2,5498.0,Sweeney,1465000.0
2018,Western Metropolitan,4,6.2,5498.0,Greg,1500000.0
2018,Western Metropolitan,3,6.2,5498.0,Raine,
2018,Western Metropolitan,4,6.2,5498.0,Williams,1420000.0
2018,Western Metropolitan,4,10.4,2291.0,Barry,
2018,Western Metropolitan,2,10.4,2291.0,Stockdale,665000.0
2018,Western Metropolitan,1,10.4,2291.0,Barry,
2018,Western Metropolitan,2,10.4,2291.0,Barry,1275000.0
2018,Northern Metropolitan,2,1.8,6821.0,Alexkarbon,
2018,Northern Metropolitan,2,1.8,6821.0,Alexkarbon,691000.0
2018,Northern Metropolitan,2,1.8,6821.0,Jellis,620000.0
2018,Northern Metropolitan,2,5.3,11364.0,McGrath,560000.0
2018,Northern Metropolitan,4,5.3,11364.0,Nelson,2450000.0
2018,Northern Metropolitan,3,5.3,11364.0,Nelson,1680000.0
2018,Northern Metropolitan,2,5.3,11364.0,Nelson,1235000.0
2018,Northern Metropolitan,2,5.3,11364.0,Jellis,
2018,Northern Metropolitan,4,5.3,11364.0,Jellis,
2018,Northern Metropolitan,3,5.3,11364.0,Biggin,
2018,Northern Metropolitan,2,5.3,11364.0,C21,682000.0
2018,Northern Metropolitan,2,5.3,11364.0,Nelson,640000.0
2018,Northern Metropolitan,3,1.8,2309.0,Nelson,1660000.0
2018,Northern Metropolitan,4,8.5,7485.0,Nelson,810000.0
2018,Northern Metropolitan,3,8.5,7485.0,McDonald,770000.0
2018,Northern Metropolitan,3,8.5,7485.0,Barry,755000.0
2018,Northern Metropolitan,3,8.5,7485.0,Brad,850000.0
2018,Northern Metropolitan,3,8.5,7485.0,Brad,1180000.0
2018,Northern Metropolitan,3,8.5,7485.0,McGrath,1170000.0
2018,Western Metropolitan,4,23.8,1490.0,Barry,660000.0
2018,Western Metropolitan,4,23.8,1490.0,YPA,677500.0
2018,Western Metropolitan,3,14.7,15542.0,S&L,
2018,Western Metropolitan,4,14.7,15542.0,Barry,
2018,Western Metropolitan,4,14.7,15542.0,hockingstuart,
2018,Western Metropolitan,4,14.7,15542.0,hockingstuart,839000.0
2018,Western Metropolitan,4,14.7,15542.0,Point,715000.0
2018,Western Metropolitan,3,14.7,15542.0,Ray,656500.0
2018,Northern Metropolitan,3,8.4,14577.0,Nelson,1265000.0
2018,Northern Metropolitan,2,8.4,14577.0,Nelson,753000.0
2018,Northern Metropolitan,3,8.4,14577.0,Barry,
2018,Northern Metropolitan,3,8.4,14577.0,RW,933000.0
2018,Northern Metropolitan,3,8.4,14577.0,Nelson,770000.0
2018,Northern Metropolitan,3,8.4,14577.0,Nelson,1060000.0
2018,Northern Metropolitan,2,8.4,14577.0,Barry,650000.0
2018,Northern Metropolitan,2,8.4,14577.0,Jellis,1150000.0
2018,Northern Metropolitan,2,8.4,14577.0,Nelson,610000.0
2018,Northern Metropolitan,3,8.4,14577.0,Jellis,860000.0
2018,Northern Metropolitan,3,8.4,14577.0,Stockdale,750000.0
2018,Northern Metropolitan,3,8.4,14577.0,Barry,950000.0
2018,Northern Metropolitan,3,8.4,14577.0,Barry,1015000.0
2018,Northern Metropolitan,2,8.4,14577.0,Ray,850000.0
2018,Northern Metropolitan,3,8.4,14577.0,RW,950000.0
2018,Northern Metropolitan,3,3.5,1008.0,Nelson,
2018,Northern Metropolitan,2,12.0,21650.0,Love,495000.0
2018,Northern Metropolitan,3,12.0,21650.0,Nelson,980000.0
2018,Northern Metropolitan,3,12.0,21650.0,Love,840000.0
2018,Northern Metropolitan,2,12.0,21650.0,RW,480000.0
2018,Northern Metropolitan,2,12.0,21650.0,Nelson,480000.0
2018,Northern Metropolitan,3,12.0,21650.0,RW,590000.0
2018,Northern Metropolitan,3,12.0,21650.0,Woodards,990000.0
2018,Northern Metropolitan,3,12.0,21650.0,Ray,795000.0
2018,Northern Metropolitan,2,12.0,21650.0,Jellis,555000.0
2018,Northern Metropolitan,2,12.0,21650.0,Ray,580000.0
2018,Northern Metropolitan,3,12.0,21650.0,Flannagan,834000.0
2018,Northern Metropolitan,2,12.0,21650.0,Ray,655000.0
2018,Northern Metropolitan,4,12.0,21650.0,Stockdale,850000.0
2018,Northern Metropolitan,2,12.0,21650.0,RW,610000.0
2018,Northern Metropolitan,2,12.0,21650.0,Woodards,1070000.0
2018,Northern Metropolitan,3,12.0,21650.0,Love,610000.0
2018,Northern Metropolitan,3,12.0,21650.0,Barry,695000.0
2018,Northern Metropolitan,2,12.0,21650.0,Ray,
2018,Northern Metropolitan,3,12.0,21650.0,Jellis,660000.0
2018,Northern Metropolitan,3,2.4,14949.0,Biggin,1405000.0
2018,Northern Metropolitan,2,2.4,14949.0,Biggin,520000.0
2018,Northern Metropolitan,3,2.4,14949.0,Jellis,1850000.0
2018,Northern Metropolitan,2,2.4,14949.0,Jellis,600000.0
2018,Northern Metropolitan,3,2.4,14949.0,Biggin,
2018,Northern Metropolitan,3,2.4,14949.0,Biggin,1180000.0
2018,Northern Metropolitan,2,2.4,14949.0,Biggin,570000.0
2018,Northern Metropolitan,3,2.4,14949.0,Jellis,850000.0
2018,Northern Metropolitan,2,2.4,14949.0,Biggin,1010000.0
2018,Northern Metropolitan,2,2.4,14949.0,Biggin,700000.0
2018,Northern Victoria,3,47.4,1475.0,Leading,625000.0
2018,Northern Metropolitan,4,20.6,5833.0,Ray,600000.0
2018,Northern Metropolitan,4,20.6,5833.0,FN,
2018,Western Metropolitan,2,5.1,2417.0,Sweeney,1067000.0
2018,Western Metropolitan,3,6.2,984.0,Greg,
2018,Northern Metropolitan,4,20.5,7969.0,Buckingham,710000.0
2018,Northern Metropolitan,4,20.5,7969.0,HAR,730000.0
2018,Northern Metropolitan,5,20.5,7969.0,HAR,920000.0
2018,Western Metropolitan,3,14.0,14042.0,Barry,808000.0
2018,Western Metropolitan,3,14.0,14042.0,Nguyen,500000.0
2018,Western Metropolitan,3,14.0,14042.0,YPA,580000.0
2018,Western Metropolitan,3,14.0,14042.0,Barry,
2018,Western Metropolitan,2,8.2,3284.0,Brad,1550000.0
2018,Western Metropolitan,3,8.2,3284.0,McDonald,1500000.0
2018,Western Metropolitan,4,8.2,3284.0,Considine,1200000.0
2018,Western Metropolitan,3,8.2,3284.0,Brad,1550000.0
2018,Western Metropolitan,3,31.7,14092.0,Rounds,475000.0
2018,Western Metropolitan,3,31.7,14092.0,Raine,469000.0
2018,Western Metropolitan,3,31.7,14092.0,YPA,391000.0
2018,Western Metropolitan,4,31.7,14092.0,Raine,456000.0
2018,Western Metropolitan,4,31.7,14092.0,Brad,534000.0
2018,Western Metropolitan,4,31.7,14092.0,YPA,725000.0
2018,Western Metropolitan,4,10.5,3755.0,Barry,950000.0
2018,Western Metropolitan,3,10.5,3755.0,Bells,850000.0
2018,Western Metropolitan,3,10.5,3755.0,GL,1050000.0
2018,Western Metropolitan,3,10.5,3755.0,GL,750000.0
2018,Western Metropolitan,3,10.5,3755.0,Douglas,856000.0
2018,Western Metropolitan,3,10.5,3755.0,Barry,670000.0
2018,Western Metropolitan,3,10.5,4217.0,Douglas,821000.0
2018,Western Metropolitan,4,10.5,4217.0,Jas,786000.0
2018,Western Metropolitan,3,10.5,4217.0,Douglas,870500.0
2018,Western Metropolitan,3,10.5,4217.0,YPA,
2018,Western Metropolitan,3,10.5,6763.0,Bells,600000.0
2018,Western Metropolitan,4,10.5,6763.0,FN,
2018,Western Metropolitan,3,10.5,6763.0,Jas,690000.0
2018,Western Metropolitan,3,10.5,6763.0,Barry,770000.0
2018,Western Metropolitan,3,18.0,4242.0,YPA,
2018,Western Metropolitan,4,15.5,5336.0,Barry,742000.0
2018,Western Metropolitan,4,15.5,5336.0,Brad,1136000.0
2018,Northern Metropolitan,4,15.3,7955.0,HAR,
2018,Northern Metropolitan,2,15.3,7955.0,HAR,385000.0
2018,Northern Metropolitan,2,15.3,7955.0,HAR,410000.0
2018,Northern Metropolitan,3,15.3,7955.0,Barry,640500.0
2018,Northern Metropolitan,1,7.0,8870.0,Nelson,370000.0
2018,Northern Metropolitan,2,7.0,8870.0,Jellis,970000.0
2018,Northern Metropolitan,1,7.0,8870.0,Love,305000.0
2018,Northern Metropolitan,3,7.0,8870.0,Biggin,
2018,Northern Metropolitan,2,7.0,8870.0,Woodards,1080000.0
2018,Northern Metropolitan,2,7.0,8870.0,Nelson,
2018,Northern Metropolitan,3,7.0,8870.0,Nelson,1430000.0
2018,Northern Metropolitan,3,7.0,8870.0,McGrath,990000.0
2018,Northern Metropolitan,3,7.0,8870.0,McGrath,1140000.0
2018,Northern Metropolitan,3,7.0,8870.0,McGrath,1405000.0
2018,Northern Metropolitan,3,7.0,8870.0,McGrath,1192000.0
2018,Northern Metropolitan,2,7.0,8870.0,McGrath,
2018,Northern Metropolitan,2,7.0,8870.0,McGrath,925000.0
2018,Northern Metropolitan,4,14.5,2329.0,Barry,750000.0
2018,Northern Metropolitan,2,14.5,2329.0,Barry,740000.0
2018,Northern Metropolitan,4,14.5,1442.0,Jellis,952000.0
2018,Western Metropolitan,3,14.7,16166.0,Barry,500000.0
2018,Western Metropolitan,3,14.7,16166.0,Barry,470000.0
2018,Western Metropolitan,3,14.7,16166.0,hockingstuart,595000.0
2018,Western Metropolitan,3,14.7,16166.0,YPA,545000.0
2018,Western Metropolitan,3,14.7,16166.0,Greg,454000.0
2018,Western Metropolitan,3,14.7,16166.0,Benlor,470000.0
2018,Western Metropolitan,2,6.4,5058.0,Burnham,1000000.0
2018,Western Metropolitan,3,6.4,5058.0,Unity,910000.0
2018,Western Metropolitan,1,6.4,5058.0,Jas,260000.0
2018,Western Metropolitan,3,6.4,5058.0,Village,1020000.0
2018,Northern Metropolitan,4,16.5,2474.0,Jason,1100000.0
2018,Western Metropolitan,3,6.8,6380.0,Williams,1290000.0
2018,Western Metropolitan,5,6.8,6380.0,Jas,2720000.0
2018,Western Metropolitan,3,6.8,6380.0,Greg,1295000.0
2018,Western Metropolitan,2,6.8,6380.0,Sweeney,980000.0
2018,Western Metropolitan,3,6.8,6380.0,Sweeney,1075000.0
2018,Western Metropolitan,4,6.8,6380.0,Greg,2400000.0
2018,Western Metropolitan,5,6.8,6380.0,Greg,
2018,Northern Metropolitan,4,25.5,2940.0,hockingstuart,745000.0
2018,Northern Metropolitan,4,25.5,2940.0,hockingstuart,850000.0
2018,Northern Metropolitan,4,25.5,2940.0,hockingstuart,600000.0
2018,Western Metropolitan,3,27.2,5262.0,hockingstuart,455000.0
2018,Western Metropolitan,4,27.2,5262.0,YPA,550000.0
2018,Northern Metropolitan,4,12.7,1369.0,Buckingham,816000.0
2018,Western Metropolitan,4,6.3,6543.0,Jas,2185000.0
2018,Western Metropolitan,4,6.3,6543.0,Village,1850000.0
2018,Western Metropolitan,3,6.3,6543.0,Jas,890000.0
2018,Western Metropolitan,2,10.4,3464.0,Barry,555000.0
2018,Northern Metropolitan,4,5.7,2211.0,Jellis,1575000.0
2018,Western Metropolitan,3,11.0,5301.0,hockingstuart,740000.0
2018,Western Metropolitan,4,15.5,7630.0,Reliance,761000.0
2018,Northern Metropolitan,3,14.0,4294.0,@Realty,650000.0
2018,Northern Metropolitan,3,14.0,4294.0,Eview,698000.0
2018,Northern Metropolitan,4,5.2,11918.0,Collins,1320000.0
2018,Northern Metropolitan,3,4.0,5533.0,Nelson,
2018,Northern Metropolitan,2,5.2,7082.0,Nelson,580000.0
2018,Northern Metropolitan,3,5.2,7082.0,McGrath,885000.0
2018,Northern Metropolitan,2,5.2,7082.0,Pagan,
2018,Northern Metropolitan,3,12.1,10175.0,Ray,
2018,Northern Metropolitan,3,12.1,10175.0,Ray,640000.0
2018,Western Metropolitan,4,14.8,7719.0,YPA,
2018,Northern Metropolitan,3,6.7,11204.0,Nelson,975000.0
2018,Northern Metropolitan,3,6.7,3445.0,Stockdale,850000.0
2018,Northern Metropolitan,4,20.6,15510.0,Ray,660000.0
2018,Northern Metropolitan,3,20.6,15510.0,Barry,455000.0
2018,Northern Metropolitan,4,20.6,15510.0,Ray,583000.0
2018,Northern Metropolitan,4,20.6,15510.0,Ray,613500.0
2018,Northern Metropolitan,4,20.6,15510.0,LJ,740000.0
2018,Northern Metropolitan,4,20.6,15510.0,Barry,650000.0
2018,Northern Metropolitan,3,20.6,15510.0,Barry,465000.0
2018,Northern Metropolitan,4,20.6,15510.0,Ray,700000.0
2018,Northern Metropolitan,3,20.6,15510.0,Barry,562500.0
2018,Northern Metropolitan,3,14.0,2246.0,FN,510000.0
2018,Northern Metropolitan,3,14.0,2246.0,FN,520000.0
2018,Northern Metropolitan,3,19.6,10926.0,Iconek,622000.0
2018,Northern Metropolitan,3,19.6,10926.0,Iconek,592000.0
2018,Northern Metropolitan,3,19.6,10926.0,Love,492000.0
2018,Northern Metropolitan,3,19.6,10926.0,Ray,589500.0
2018,Northern Metropolitan,3,13.1,5070.0,YPA,
2018,Western Metropolitan,2,5.1,7570.0,LLC,
2018,Western Metropolitan,1,5.1,7570.0,Burnham,245000.0
2018,Western Metropolitan,3,12.9,3285.0,Raine,619500.0
2018,Northern Metropolitan,4,11.2,8870.0,Eview,876500.0
2018,Northern Metropolitan,3,11.2,8870.0,RW,680000.0
2018,Northern Metropolitan,3,11.2,8870.0,Stockdale,777777.0
2018,Northern Metropolitan,4,11.2,8870.0,Stockdale,905000.0
2018,Northern Metropolitan,4,20.4,4864.0,HAR,675000.0
2018,Western Metropolitan,3,18.0,5556.0,Barry,480000.0
2018,Western Metropolitan,3,18.4,13830.0,Sweeney,428000.0
2018,Western Metropolitan,4,15.5,3656.0,Barry,760000.0
2018,Western Metropolitan,3,11.7,5629.0,Hodges,616000.0
2018,Western Metropolitan,3,11.7,5629.0,Nelson,950000.0
2018,Western Metropolitan,4,11.7,5629.0,Nelson,1000000.0
2018,Western Metropolitan,3,10.4,1119.0,Nelson,635000.0
2018,Northern Metropolitan,3,3.4,5263.0,Edward,1122500.0
2018,Western Metropolitan,5,14.0,2878.0,YPA,
2018,Northern Metropolitan,3,12.1,1414.0,Ray,521000.0
2018,Northern Metropolitan,3,12.1,1414.0,Barry,800000.0
2018,Western Metropolitan,2,6.4,3873.0,Pagan,395000.0
2018,Western Victoria,3,29.8,4718.0,PRDNationwide,380000.0
2018,Northern Metropolitan,4,25.9,5812.0,LITTLE,610000.0
2018,Northern Metropolitan,3,17.9,10529.0,Ray,501000.0
2018,Northern Metropolitan,5,17.9,10529.0,HAR,780000.0
2018,Northern Metropolitan,3,17.9,10529.0,HAR,763000.0
2018,Western Metropolitan,2,6.2,6232.0,Nelson,
2018,Western Metropolitan,4,6.2,5498.0,Biggin,865000.0
2018,Northern Metropolitan,3,5.3,11364.0,Nelson,1010000.0
2018,Northern Metropolitan,3,5.3,11364.0,McGrath,
2018,Northern Metropolitan,4,5.3,11364.0,Jellis,1700000.0
2018,Northern Metropolitan,4,5.3,11364.0,Ray,1375000.0
2018,Northern Metropolitan,3,5.3,11364.0,Jellis,1660000.0
2018,Northern Metropolitan,3,11.2,2651.0,Stockdale,850000.0
2018,Northern Metropolitan,2,8.5,7485.0,Peter,651000.0
2018,Northern Metropolitan,3,8.5,7485.0,Brad,
2018,Western Metropolitan,4,23.8,1490.0,YPA,
2018,Western Metropolitan,4,23.8,1490.0,Barry,630000.0
2018,Western Metropolitan,4,14.7,15542.0,hockingstuart,640000.0
2018,Western Metropolitan,4,14.7,15542.0,Raine,543080.0
2018,Western Metropolitan,3,14.7,15542.0,Point,516000.0
2018,Western Metropolitan,4,14.7,15542.0,Point,
2018,Northern Metropolitan,3,8.4,14577.0,RW,
2018,Northern Metropolitan,2,12.0,21650.0,Ray,460000.0
2018,Northern Metropolitan,2,12.0,21650.0,Ray,443000.0
2018,Northern Metropolitan,2,12.0,21650.0,Ray,650000.0
2018,Northern Metropolitan,3,12.0,21650.0,Ray,822000.0
2018,Northern Metropolitan,4,20.6,5833.0,YPA,705000.0
2018,Northern Metropolitan,3,20.6,5833.0,Raine,600000.0
2018,Northern Metropolitan,4,20.6,5833.0,Raine,622000.0
2018,Western Metropolitan,2,6.2,984.0,Village,730000.0
2018,Northern Metropolitan,4,20.5,7969.0,HAR,
2018,Northern Metropolitan,4,20.5,7969.0,HAR,774000.0
2018,Western Metropolitan,4,8.2,3284.0,Nelson,
2018,Western Metropolitan,3,31.7,14092.0,Raine,540000.0
2018,Western Metropolitan,3,31.7,14092.0,Leading,650000.0
2018,Western Metropolitan,4,31.7,14092.0,Barry,
2018,Western Metropolitan,3,18.0,3640.0,YPA,645000.0
2018,Western Metropolitan,4,18.4,10160.0,Sprint,
2018,Western Metropolitan,5,18.4,10160.0,Sweeney,610000.0
2018,Western Metropolitan,4,18.0,4242.0,YPA,700000.0
2018,Northern Metropolitan,4,15.3,7955.0,Skad,592500.0
2018,Northern Metropolitan,1,15.3,7955.0,Ray,240000.0
2018,Northern Metropolitan,3,7.0,8870.0,Jellis,845000.0
2018,Western Metropolitan,4,14.7,16166.0,hockingstuart,
2018,Western Metropolitan,3,14.7,16166.0,FN,723500.0
2018,Western Metropolitan,3,14.7,16166.0,YPA,447000.0
2018,Western Metropolitan,3,14.7,16166.0,YPA,504000.0
2018,Northern Metropolitan,4,25.5,2940.0,hockingstuart,597500.0
2018,Northern Metropolitan,4,25.5,2940.0,hockingstuart,740000.0
2018,Western Metropolitan,3,27.2,5262.0,YPA,
2018,Northern Metropolitan,3,3.0,4019.0,Biggin,955000.0
2018,Northern Metropolitan,2,3.0,4019.0,Jellis,
2018,Northern Metropolitan,3,3.0,4019.0,Biggin,1200000.0
2018,Western Metropolitan,3,7.5,1543.0,Nelson,856000.0
2018,Western Metropolitan,2,10.4,3464.0,Barry,500000.0
2018,Western Metropolitan,4,10.4,3464.0,Jellis,910000.0
2018,Western Metropolitan,3,10.4,3464.0,Ray,
2018,Western Metropolitan,4,11.0,5301.0,Greg,1210000.0
2018,Western Metropolitan,3,15.5,7630.0,YPA,
2018,Western Metropolitan,4,15.5,7630.0,Barry,783000.0
2018,Western Metropolitan,2,4.3,6567.0,Nelson,809000.0
2018,Western Metropolitan,2,4.3,6567.0,Jellis,420000.0
2018,Western Metropolitan,3,4.3,6567.0,Rendina,1550000.0
2018,Western Metropolitan,3,9.5,4502.0,Nelson,775500.0
2018,Northern Metropolitan,3,14.0,4294.0,YPA,620000.0
2018,Northern Metropolitan,2,14.0,4294.0,Barry,420000.0
2018,Northern Metropolitan,2,14.0,4294.0,RW,395000.0
2018,Northern Metropolitan,2,14.0,4294.0,RW,345000.0
2018,Northern Metropolitan,2,14.0,4294.0,YPA,370000.0
2018,Western Metropolitan,2,6.4,962.0,Ray,735000.0
2018,Western Metropolitan,3,6.4,962.0,RW,630000.0
2018,Northern Metropolitan,2,5.2,11918.0,Jellis,580000.0
2018,Northern Metropolitan,2,5.2,11918.0,Jellis,620000.0
2018,Northern Metropolitan,4,5.2,11918.0,Jellis,1585000.0
2018,Northern Metropolitan,1,5.2,11918.0,McGrath,250000.0
2018,Northern Metropolitan,2,5.2,11918.0,Nelson,1000000.0
2018,Northern Metropolitan,2,5.2,11918.0,Woodards,670000.0
2018,Northern Metropolitan,2,5.2,7082.0,Brad,468000.0
2018,Northern Metropolitan,1,5.2,7082.0,Nelson,340000.0
2018,Northern Metropolitan,4,12.1,10175.0,Ray,
2018,Northern Metropolitan,4,12.1,10175.0,Ray,712000.0
2018,Northern Metropolitan,3,12.1,10175.0,Ray,715000.0
2018,Northern Metropolitan,3,2.4,438.0,Jellis,1940000.0
2018,Northern Metropolitan,1,1.6,6786.0,Woodards,1252000.0
2018,Northern Metropolitan,2,1.6,6786.0,Nelson,650000.0
2018,Northern Metropolitan,2,3.5,3106.0,Nelson,1210000.0
2018,Western Metropolitan,3,14.8,7719.0,GL,587500.0
2018,Western Metropolitan,3,14.8,7719.0,YPA,580000.0
2018,Northern Metropolitan,1,3.6,2954.0,Jellis,
2018,Northern Metropolitan,3,6.7,11204.0,Nelson,1030000.0
2018,Northern Metropolitan,3,6.7,11204.0,Nelson,1085000.0
2018,Northern Metropolitan,3,6.7,11204.0,Nelson,740000.0
2018,Northern Metropolitan,4,6.7,11204.0,Barry,1320000.0
2018,Northern Metropolitan,2,6.7,11204.0,Barry,
2018,Northern Metropolitan,3,6.7,3445.0,Nelson,700000.0
2018,Northern Metropolitan,3,6.7,3445.0,Barry,745000.0
2018,Northern Metropolitan,2,17.4,1124.0,Skad,495000.0
2018,Northern Metropolitan,3,20.6,15510.0,Barry,515000.0
2018,Northern Metropolitan,4,20.6,15510.0,Ray,662000.0
2018,Northern Metropolitan,4,20.6,15510.0,Ray,615000.0
2018,Northern Metropolitan,4,20.6,15510.0,Barry,585000.0
2018,Northern Metropolitan,3,20.6,15510.0,Barry,525000.0
2018,Northern Metropolitan,3,20.6,15510.0,Barry,562750.0
2018,Northern Metropolitan,3,20.6,15510.0,Barry,643000.0
2018,Northern Metropolitan,3,20.6,15510.0,Barry,495000.0
2018,Northern Metropolitan,4,20.6,15510.0,Ray,655000.0
2018,Northern Metropolitan,3,20.6,15510.0,Ray,535000.0
2018,Northern Metropolitan,4,14.0,2246.0,HAR,
2018,Western Metropolitan,3,14.8,6388.0,Barry,600000.0
2018,Western Metropolitan,3,14.8,6388.0,Barry,488000.0
2018,Western Metropolitan,3,14.8,6388.0,Barry,620000.0
2018,Western Metropolitan,4,18.0,2898.0,YPA,615000.0
2018,Western Metropolitan,4,14.7,2276.0,Stockdale,805000.0
2018,Western Metropolitan,4,27.7,1184.0,Brad,
2018,Northern Victoria,3,25.9,7254.0,Barry,580000.0
2018,Northern Victoria,3,25.9,7254.0,Barry,585500.0
2018,Northern Victoria,3,25.9,7254.0,Barry,575000.0
2018,Northern Metropolitan,3,19.6,10926.0,Barry,616000.0
2018,Northern Metropolitan,6,19.6,10926.0,HAR,
2018,Western Metropolitan,4,7.5,9264.0,Nelson,1800000.0
2018,Western Metropolitan,3,7.5,9264.0,Nelson,
2018,Western Metropolitan,4,7.5,9264.0,Frank,1725000.0
2018,Western Metropolitan,4,7.5,9264.0,Frank,1725000.0
2018,Western Metropolitan,2,8.2,1308.0,Nelson,650000.0
2018,Northern Metropolitan,3,13.1,5070.0,Brad,725000.0
2018,Northern Metropolitan,4,13.1,5070.0,hockingstuart,
2018,Northern Metropolitan,2,13.1,5070.0,Ray,560000.0
2018,Northern Metropolitan,2,13.1,5070.0,Brad,500000.0
2018,Northern Metropolitan,3,13.1,5070.0,Brad,800500.0
2018,Northern Metropolitan,2,13.1,5070.0,McGrath,700000.0
2018,Northern Metropolitan,3,13.1,5070.0,Nelson,860000.0
2018,Northern Metropolitan,2,2.1,5825.0,Nelson,1045000.0
2018,Northern Metropolitan,2,3.6,6244.0,Nelson,1300000.0
2018,Northern Metropolitan,2,3.4,3593.0,Rendina,425000.0
2018,Western Metropolitan,3,5.1,7570.0,Sweeney,1035000.0
2018,Northern Victoria,4,45.9,3376.0,Raine,760000.0
2018,Northern Metropolitan,3,11.2,8870.0,Eview,720000.0
2018,Northern Metropolitan,3,11.2,8870.0,Barry,
2018,Northern Metropolitan,3,11.2,8870.0,Brad,690000.0
2018,Northern Metropolitan,2,16.1,8524.0,Darren,578000.0
2018,Northern Metropolitan,4,20.4,4864.0,Ray,579000.0
2018,Northern Metropolitan,5,20.4,4864.0,Barry,700000.0
2018,Northern Metropolitan,3,11.2,2606.0,Nelson,730000.0
